107,107,107,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,63,63,63,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,63,63,63,63,63,107,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,107,107,107,107,107,107,107
63,63,63,63,63,63,63,63,63,63,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,107,107,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,55,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,126,63,63,63,55,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,55,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,118,118,117,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,118,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,78,0,78,0,0,134,63,71,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,126,63,71,63,63,63,63,63,63,63,63
63,63,63,63,63,63,71,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,79,109,116,77,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,79,54,77,0,0,0,0,0,0,0,0,0,105,108,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,78,0,0,0,0,0,0,0,0,0,0,126,133,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,47,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,133,0,0,0,0,0,0,0,0,0,134,63,63,63,47,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,133,0,0,0,0,0,0,0,0,0,126,63,71,63,63,63,63,55,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,133,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,35,126,133,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,35,126,133,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,55,63,63,63,63,133,0,0,0,0,0,0,0,76,76,76,76,0,0,0,126,133,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,109,118,118,118,118,118,118,115,116,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,63,47,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,47,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,0,0,0,35,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,71,63,63,63,133,77,0,0,0,0,79,105,108,0,0,35,0,0,0,105,108,0,0,0,0,0,0,0,0,0,134,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,77,0,0,0,0,79,126,125,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,55,63,63,63,63,63,133,77,0,0,35,0,79,126,125,0,0,54,0,0,0,126,125,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,77,0,0,0,0,79,126,125,0,0,54,0,0,36,126,125,0,0,76,76,76,76,0,105,107,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,77,0,0,0,0,79,126,63,107,107,107,107,107,107,63,63,107,107,107,107,107,107,107,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,77,0,0,35,0,79,126,0,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,71,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,133,77,0,0,0,0,79,126,35,0,0,0,0,0,0,0,0,0,0,0,0,126,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
