58,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,51,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,60,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,43,44,43,44,43,44,43,44,46,0,0,0,0,0,0,0,54,43,44,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,52,51,52,51,52,51,52,46,0,0,0,0,0,0,0,54,51,52,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66,67,68,69,0,0,0,0,54,0,0,0,35,0,36,0,54,59,67,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,66,67,68,69,66,67,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
