0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,62,0,38,0,0,0,0,0,35,0,0,0,0,35,0,46,62,62,62,62,62,62,62,62,62,62,62,0,35,0,0,35,0,0,0,39,46,0
0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,0,0,0,0,0,0,41,0,40,62,0,0,0,0,0,0,0,0,0,46,0
0,0,50,43,44,43,44,43,44,43,44,43,44,43,44,43,44,43,44,53,0,0,50,43,44,43,44,43,44,43,44,43,44,43,44,43,44,43,44,53
0,0,58,51,52,51,52,51,52,51,52,51,52,51,52,51,52,51,52,0,0,0,58,51,52,51,52,51,52,51,52,51,52,51,52,51,52,51,52,0
0,0,0,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,61,0,0,0,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,61
0,0,0,69,0,66,67,68,69,0,0,69,0,66,67,68,69,0,0,0,0,0,0,69,0,66,67,68,69,0,0,69,0,66,67,68,69,0,0,0
